docs/examples/tutorial.flang	8
docs/site/storozh-kontrasta.flang	80
docs/zamer-teorkat/class-string-to-string.flang	226
docs/zamer-teorkat/iso-object-to-category.flang	13
docs/zettel/ukazatel.flang	47
docs/спецификации/слой-отказов.flang	66
editors/vim/checks/probe-error.flang	6
editors/vim/checks/probe-transition.flang	2
flang/conc/examples/backpressure.flang	44
flang/conc/examples/budget.flang	21
flang/conc/examples/counter.flang	26
flang/conc/examples/distributed.flang	50
flang/conc/examples/escalate.flang	28
flang/conc/examples/mailbox.flang	22
flang/conc/examples/measure.flang	50
flang/conc/examples/node-name-of-a-foreign-kind.flang	32
flang/conc/examples/node-reference-checked-on-receipt-forged.flang	33
flang/conc/examples/node-reference-checked-on-receipt.flang	84
flang/conc/examples/node-reply-by-reference.flang	45
flang/conc/examples/node-work-by-reference-forged.flang	40
flang/conc/examples/node-work-by-reference.flang	78
flang/conc/examples/race.flang	35
flang/conc/examples/server.flang	62
flang/conc/examples/supervision.flang	37
flang/conc/hotswap-node.flang	120
flang/conc/link.flang	151
flang/conc/node-benchmark.flang	66
flang/conc/scheduler.flang	238
flang/conc/services/file-read.flang	108
flang/conc/services/host-io-survey.flang	20
flang/conc/services/two-on-our-own-engine.flang	15
flang/conc/supervisor.flang	113
flang/conc/wire.flang	175
flang/core/evaluate.flang	85
flang/core/json.flang	84
flang/core/lexer.flang	124
flang/core/parser.flang	248
flang/proof/examples/binder-hides-the-condition.flang	18
flang/proof/examples/binder-wall-map.flang	33
flang/proof/examples/body-forms.flang	91
flang/proof/examples/corpus-alphabet.flang	49
flang/proof/examples/corpus-brackets.flang	47
flang/proof/examples/corpus-bytes.flang	56
flang/proof/examples/corpus-carrier.flang	41
flang/proof/examples/corpus-case.flang	33
flang/proof/examples/corpus-cforms.flang	62
flang/proof/examples/corpus-cident.flang	27
flang/proof/examples/corpus-depth.flang	29
flang/proof/examples/corpus-endings.flang	39
flang/proof/examples/corpus-factorial.flang	66
flang/proof/examples/corpus-fullwidth.flang	25
flang/proof/examples/corpus-hof.flang	80
flang/proof/examples/corpus-json.flang	28
flang/proof/examples/corpus-jsonescape.flang	37
flang/proof/examples/corpus-keywords.flang	39
flang/proof/examples/corpus-length.flang	30
flang/proof/examples/corpus-lists.flang	138
flang/proof/examples/corpus-marks.flang	34
flang/proof/examples/corpus-namesigns.flang	20
flang/proof/examples/corpus-nat-names.flang	31
flang/proof/examples/corpus-natural-ceiling.flang	43
flang/proof/examples/corpus-natural.flang	33
flang/proof/examples/corpus-numtree.flang	48
flang/proof/examples/corpus-ophelpers.flang	23
flang/proof/examples/corpus-phrases.flang	43
flang/proof/examples/corpus-signs.flang	52
flang/proof/examples/corpus-tables.flang	39
flang/proof/examples/corpus-translit.flang	41
flang/proof/examples/corpus-tree-depth.flang	33
flang/proof/examples/corpus-tree-height.flang	36
flang/proof/examples/corpus-tree.flang	21
flang/proof/examples/forgery-binder-hides-the-condition.flang	28
flang/proof/examples/forgery-if-without-descent-theorem.flang	10
flang/proof/examples/forgery-if-without-descent.flang	38
flang/proof/examples/forgery-modus-ponens-by-guard.flang	25
flang/proof/examples/four-words.flang	99
flang/proof/examples/honest-modus-ponens-by-guard.flang	13
flang/proof/examples/if-over-a-segment.flang	43
flang/proof/examples/precondition.flang	91
flang/proof/examples/segment.flang	73
flang/proof/examples/stack.flang	91
flang/proof/examples/traffic-light.flang	28
flang/proof/kernel.flang	133
flang/proof/map/abilities.flang	85
flang/proof/map/boundaries.flang	13
flang/proof/map/equality.flang	10
flang/proof/map/forms.flang	12
flang/proof/map/order.flang	16
flang/proof/map/refusal-boundaries.flang	11
flang/proof/map/refusal-order.flang	7
flang/proof/map/refusal-substantive.flang	13
flang/proof/map/sources.flang	16
flang/proof/map/substantive.flang	11
flang/proof/map/types.flang	10
flang/proof/midpoint-price.flang	57
flang/proof/midpoint-verdicts.flang	67
flang/proof/малый-сводитель.flang	197
flang/proof/подделки/делением.flang	14
flang/proof/подделки/дно-с-полем.flang	12
flang/proof/подделки/круг.flang	10
flang/proof/подделки/переходность.flang	64
flang/proof/подделки/сведённое-дно.flang	12
flang/proof/подделки/счёт-частей-ложь.flang	44
flang/proof/подделки/счёт-частей-правда.flang	18
flang/proof/подделки/тождеством.flang	16
flang/proof/сверка-правил.flang	72
flang/proof/чекер/пробы/записи/3314-uslovnoe-po-vetvyam/lozhnoe-otricanie.flang	13
flang/proof/чекер/пробы/записи/8615-teorema-ne-ronyaet/otschyot-s-teoremoy.flang	9
flang/proof/чекер/пробы/записи/8615-teorema-ne-ronyaet/spusk-ne-ubyvaet.flang	9
flang/proof/чекер/пробы/записи/9951-zakony/granicy-zakonov.flang	26
flang/proof/чекер/пробы/записи/9991-nachinaetsya-s/lozhnoe-nachalo.flang	11
flang/proof/чекер/пробы/записи/9991-rezultat-raven/storozh-razvyortki.flang	14
flang/proof/чекер/пробы/записи/v1-g2/tip-za-primechaniem.flang	12
flang/proof/чекер/пробы/записи/v1-g2/вариант-за-примечанием.flang	21
flang/proof/чекер/пробы/записи/Ч131-algebra/00-нетронутый.flang	29
flang/proof/чекер/пробы/записи/Ч131-algebra/01-vetv-lzhet.flang	29
flang/proof/чекер/пробы/записи/Ч131-algebra/02-variant-podmenen.flang	29
flang/proof/чекер/пробы/записи/Ч131-algebra/03-pokrytie-nepolno.flang	29
flang/proof/чекер/пробы/записи/Ч363/00-нетронутый.flang	43
flang/proof/чекер/пробы/записи/Ч363/01-дно-лжёт.flang	43
flang/proof/чекер/пробы/записи/Ч363/02-спуска-нет.flang	43
flang/proof/чекер/пробы/записи/Ч363/03-слагаемое-минус.flang	43
flang/proof/чекер/пробы/записи/Ч363/04-форма-незнакома.flang	43
flang/proof/чекер/пробы/записи/Ч363/05-ветви-переставлены.flang	43
flang/proof/чекер/пробы/записи/Ч363/06-чужое-слагаемое.flang	43
flang/proof/чекер/пробы/записи/Ч365/П1-цель-не-равенство.flang	8
flang/proof/чекер/пробы/записи/Ч365/П10-э2-даёт-чужой-элемент.flang	34
flang/proof/чекер/пробы/записи/Ч365/П2-тело-мимо-цели.flang	8
flang/proof/чекер/пробы/записи/Ч365/П3-ассоциативность-вместо-двери.flang	8
flang/proof/чекер/пробы/записи/Ч365/П4-перестановка-через-узел.flang	8
flang/proof/чекер/пробы/записи/Ч365/П5-тело-не-одной-строкой.flang	8
flang/proof/чекер/пробы/записи/Ч365/П6-закон-вне-закрытого-списка.flang	8
flang/proof/чекер/пробы/записи/Ч365/П7-замкнутая-ложь-без-требует.flang	8
flang/proof/чекер/пробы/записи/Ч365/П8-та-же-ложь-под-допущением.flang	8
flang/proof/чекер/пробы/записи/Ч365/П9-номер-вне-границ-списка.flang	34
flang/proof/чекер/пробы/записи/типы-доводов/vychitanie-ne-sohranyaet.flang	15
flang/proof/чекер/пробы/программы/lozh-derevo.flang	21
flang/proof/чекер/пробы/программы/lozh-raznost-chistaya.flang	4
flang/proof/чекер/пробы/программы/lozh-stolknovenie.flang	33
flang/proof/чекер/пробы/программы/Ч392-примечание-вместо-постусловия.flang	91
flang/proof/чекер/пробы/программы/Ч71-lozh-chuzhoy-variant.flang	28
flang/proof/чекер/пробы/программы/Ч71-p-cel-ne-derzhitsya.flang	28
flang/proof/чекер/пробы/программы/Ч71-p-primer-bez-ozhidaniya.flang	28
flang/proof/чекер/пробы/программы/Ч71-p-primer-lzhyot-o-znachenii.flang	28
flang/proof/чекер/пробы/программы/Ч71-p-primer-vne-bloka.flang	28
flang/proof/чекер/пробы/программы/Ч71-p-sluchay-s-tem-zhe-znacheniem.flang	28
flang/proof/чекер/пробы/программы/Ч7104-nakrutka-po-predpolozheniyu.flang	122
flang/proof/чекер/пробы/программы/Ч7104-nulevoy-znak-chestnaya.flang	15
flang/proof/чекер/пробы/программы/Ч7104-nulevoy-znak-lozh.flang	15
flang/proof/чекер/пробы/программы/Ч76-1-telo-mimo-primera.flang	34
flang/proof/чекер/пробы/программы/Ч76-2-cel-lozhna.flang	34
flang/proof/чекер/пробы/программы/Ч76-3-metki-sovpali.flang	34
flang/proof/чекер/пробы/программы/Ч76-4-otnoshenie-neznakomo.flang	34
flang/proof/чекер/пробы/программы/Ч76-5-dlina-na-odin-bolshe.flang	27
flang/proof/чекер/пробы/программы/Ч76-6-cifry-podmeneny.flang	27
flang/proof/чекер/пробы/программы/Ч76-9-telo-ne-odin-literal.flang	34
flang/proof/чекер/пробы/программы/Ч87-F1-cel-lozhna.flang	33
flang/proof/чекер/пробы/программы/Ч87-F2-telo-mimo-primera.flang	33
flang/proof/чекер/пробы/программы/Ч87-F3-dva-zvena-v-stroke.flang	33
flang/proof/чекер/пробы/программы/Ч87-F4-zveno-zakommentirovano.flang	34
flang/proof/чекер/пробы/семьи/granica/r2-setka-distributivnost.flang	7
flang/proof/чекер/пробы/семьи/ne-lozhitsya/r6-dlina-skobki.flang	8
flang/proof/чекер/пробы/семьи/rec-step-bezdna.flang	5
flang/proof/чекер/пробы/семьи/rec-step-rastyot.flang	4
flang/proof/чекер/пробы/семьи/rec-step.flang	6
flang/proof/чекер/пробы/семьи/rec-struct-net-samo.flang	4
flang/proof/чекер/пробы/семьи/rec-structure.flang	8
flang/proof/чекер/пробы/семьи/refleksiv.flang	12
flang/proof/чекер/пробы/семьи/sosedi.flang	8
flang/proof/чекер/пробы/семьи/totalnost-samovyzov.flang	8
flang/proof/чекер/пробы/семьи/totalnost.flang	8
flang/proof/чекер/пробы/семьи/булева-цель/priznak.flang	5
flang/proof/чекер/пробы/семьи/ветка-если/vysota.flang	7
flang/proof/чекер/пробы/семьи/половина-б/arithmetic.flang	10
flang/proof/чекер/пробы/семьи/половина-б/dlina.flang	10
flang/proof/чекер/пробы/семьи/половина-б/element.flang	30
flang/scripts/closed-length-guard.flang	141
flang/scripts/conc-link-emitted.flang	59
flang/scripts/emptiness-guard.flang	171
flang/scripts/guards-start.flang	100
flang/scripts/jargon-guard.flang	166
flang/scripts/kernel-forgeries.flang	481
flang/scripts/kernel-lines-to-trust.flang	295
flang/scripts/ledger-summary.flang	68
flang/scripts/memory-guard.flang	115
flang/scripts/proven-guard.flang	118
flang/scripts/tasks.flang	12
flang/scripts/tempdir-guard.flang	89
flang/scripts/жаргон-образцы.flang	49
flang/self/bootstrap/compiler.flang	1366
flang/self/bootstrap/corpus.flang	157
flang/self/bounded.flang	249
flang/self/builtins.flang	254
flang/self/carriers.flang	94
flang/self/cli.flang	162
flang/self/commutative.flang	71
flang/self/conc.flang	474
flang/self/defunc.flang	366
flang/self/distributed.flang	189
flang/self/distributive.flang	72
flang/self/emit-c.flang	592
flang/self/emit-cpp.flang	105
flang/self/emit-csharp.flang	336
flang/self/emit-elixir.flang	375
flang/self/emit-go.flang	224
flang/self/emit-java.flang	346
flang/self/emit-js.flang	336
flang/self/emit-python.flang	317
flang/self/emit-rust.flang	297
flang/self/factcheck.flang	184
flang/self/failures.flang	255
flang/self/functor-oracle.flang	59
flang/self/functor.flang	189
flang/self/grid.flang	109
flang/self/hotswap.flang	189
flang/self/idempotent.flang	95
flang/self/interpret.flang	439
flang/self/io.flang	169
flang/self/iso.flang	108
flang/self/law-oracle.flang	70
flang/self/lexer.flang	477
flang/self/link.flang	299
flang/self/lsp.flang	272
flang/self/mcp.flang	87
flang/self/monad-expand.flang	209
flang/self/monad.flang	146
flang/self/monoid.flang	213
flang/self/monotone.flang	89
flang/self/obligations.flang	237
flang/self/obyazatelstva-i-yadro.flang	54
flang/self/oracle.flang	100
flang/self/otkazy-tipov.flang	8
flang/self/otkazy-totalnosti.flang	16
flang/self/parser.flang	1344
flang/self/partialorder.flang	117
flang/self/processes.flang	195
flang/self/proof-initial.flang	720
flang/self/proof-kernel.flang	3655
flang/self/proof.flang	546
flang/self/proofterm.flang	1138
flang/self/repl/repl.flang	252
flang/self/setoid-oracle.flang	137
flang/self/setoid.flang	279
flang/self/sets-oracle.flang	74
flang/self/sets.flang	232
flang/self/svoystva.flang	143
flang/self/tags.flang	145
flang/self/totality.flang	655
flang/self/types.flang	1627
flang/self/zapis.flang	351
flang/test/fixtures/binary-rules/bifunctor-object-missing.flang	2
flang/test/fixtures/binary-rules/category-not-closed.flang	3
flang/test/fixtures/binary-rules/embedding-not-injective.flang	3
flang/test/fixtures/binary-rules/equality-not-symmetric.flang	12
flang/test/fixtures/binary-rules/functor-arrow.flang	3
flang/test/fixtures/binary-rules/iso-mismatch.flang	52
flang/test/fixtures/binary-rules/meet-same-side.flang	31
flang/test/fixtures/binary-rules/monad-left-unit.flang	5
flang/test/fixtures/binary-rules/monoid-assoc.flang	3
flang/test/fixtures/binary-rules/morphism-compose.flang	3
flang/test/fixtures/binary-rules/property-not-commutative.flang	2
flang/test/fixtures/binary-rules/scale-mismatch.flang	4
flang/test/fixtures/binary-rules/transform-not-natural.flang	50
flang/test/fixtures/binary-rules/transform-not-total.flang	40
flang/test/fixtures/element-po-nomeru-chestnaya.flang	34
flang/test/fixtures/granica-nad-chislom-chestnaya.flang	26
flang/test/fixtures/install-path/false-example.flang	6
flang/test/fixtures/korpus/chistyy.flang	2
flang/test/fixtures/korpus/lozhnyy.flang	4
flang/test/fixtures/krug-tuda-i-obratno.flang	24
flang/test/fixtures/ledger-refuses-only-unjudged-surfaces.flang	29
flang/test/fixtures/nachalo-po-postroeniyu-chestnaya.flang	23
flang/test/fixtures/ohrana-daet-fakt.flang	13
flang/test/fixtures/plany/00-tselyj.flang	3
flang/test/fixtures/plany/01-dvazhdy.flang	1
flang/test/fixtures/plany/02-slovar-zanyat.flang	8
flang/test/fixtures/plany/03-sostoyanie-neizvestno.flang	1
flang/test/fixtures/plany/04-nachalo-neizvestno.flang	1
flang/test/fixtures/plany/05-nachalo-s-argumentom.flang	2
flang/test/fixtures/plany/06-nachalo-ne-tot-tip.flang	2
flang/test/fixtures/plany/07-shag-neizvesten.flang	1
flang/test/fixtures/plany/08-shag-odin-argument.flang	2
flang/test/fixtures/plany/09-shag-pervyj-argument.flang	2
flang/test/fixtures/plany/10-shag-vtoroj-argument.flang	2
flang/test/fixtures/plany/11-shag-vozvrat.flang	2
flang/test/fixtures/plany/12-shag-spisok.flang	2
flang/test/fixtures/plany/13-shag-dzhoker.flang	15
flang/test/fixtures/poddelka-builtin-emptiness-fact.flang	69
flang/test/fixtures/poddelka-dlina.flang	47
flang/test/fixtures/poddelka-dno-proizvedeniya.flang	62
flang/test/fixtures/poddelka-element-po-nomeru.flang	49
flang/test/fixtures/poddelka-granica-nad-ne-chislom.flang	40
flang/test/fixtures/poddelka-indukciya-po-stroke.flang	45
flang/test/fixtures/poddelka-integrality-from-fact.flang	35
flang/test/fixtures/poddelka-istinnaya-vetv.flang	25
flang/test/fixtures/poddelka-konyunkciya.flang	17
flang/test/fixtures/poddelka-krug-pri-rabote.flang	13
flang/test/fixtures/poddelka-lozhnaya-polovina.flang	12
flang/test/fixtures/poddelka-mera-dliny-stroki.flang	47
flang/test/fixtures/poddelka-nachalo-po-postroeniyu.flang	26
flang/test/fixtures/poddelka-ogovorka-o-konechnosti.flang	39
flang/test/fixtures/poddelka-order-arithmetic.flang	70
flang/test/fixtures/poddelka-porjadok-sosednih.flang	30
flang/test/fixtures/poddelka-primer-pod-kvantorom.flang	26
flang/test/fixtures/poddelka-promezhutochnyy-fakt.flang	45
flang/test/fixtures/poddelka-protivorechie.flang	30
flang/test/fixtures/poddelka-ravenstvo-v-tele-ne-dokazyvaet.flang	35
flang/test/fixtures/poddelka-ravenstvo-v-tele.flang	25
flang/test/fixtures/poddelka-razbor-sluchaev.flang	41
flang/test/fixtures/poddelka-razbor-spiska.flang	66
flang/test/fixtures/poddelka-razbor-vnutrennim.flang	26
flang/test/fixtures/poddelka-razdvoenie-diz.flang	9
flang/test/fixtures/poddelka-razvyazka-postusloviy.flang	19
flang/test/fixtures/poddelka-refleksivnost.flang	25
flang/test/fixtures/poddelka-slova-celey.flang	38
flang/test/fixtures/poddelka-slovo-o-dokazannosti.flang	35
flang/test/fixtures/poddelka-snyatie-storozha.flang	21
flang/test/fixtures/poddelka-sortirovka-ne-ubyvaet.flang	12
flang/test/fixtures/poddelka-strict-order.flang	50
flang/test/fixtures/poddelka-svyortka-nad-pustym.flang	39
flang/test/fixtures/poddelka-svyortka-prefiks.flang	76
flang/test/fixtures/poddelka-svyortka-shagom.flang	37
flang/test/fixtures/poddelka-vhozhdenie.flang	24
flang/test/fixtures/processes/00-whole.flang	3
flang/test/fixtures/processes/01-handler-not-total-without-budget.flang	3
flang/test/fixtures/processes/02-handler-not-declared.flang	2
flang/test/fixtures/processes/03-initial-not-declared.flang	2
flang/test/fixtures/processes/04-watched-process-not-declared.flang	3
flang/test/fixtures/processes/05-nested-supervisor-not-declared.flang	1
flang/test/fixtures/processes/06-run-names-unknown-process.flang	2
flang/test/fixtures/processes/07-process-under-two-supervisors.flang	2
flang/test/fixtures/processes/08-supervisor-under-two-supervisors-fixed.flang	2
flang/test/fixtures/processes/08-supervisor-under-two-supervisors.flang	3
flang/test/fixtures/processes/09-supervision-cycle.flang	3
flang/test/fixtures/processes/10-strategy-expected-without-supervision-fixed.flang	2
flang/test/fixtures/processes/10-strategy-expected-without-supervision.flang	4
flang/test/fixtures/processes/11-send-to-undeclared-process-fixed.flang	2
flang/test/fixtures/processes/11-send-to-undeclared-process.flang	3
flang/test/fixtures/processes/12-spawn-of-undeclared-kind-fixed.flang	2
flang/test/fixtures/processes/12-spawn-of-undeclared-kind.flang	3
flang/test/fixtures/razrez-kruga/krug-cherez-nagruzku.flang	3
flang/test/fixtures/razrez-kruga/krug-so-svyortkoy.flang	2
flang/test/fixtures/razrez-kruga/poddelka-prodolzhenie-tem-zhe-dovodom.flang	2
flang/test/fixtures/razrez-kruga/poddelka-pustoy-spisok-otdelno.flang	4
flang/test/fixtures/razrez-kruga/poddelka-shag-svyortki.flang	2
flang/test/fixtures/razrez-kruga/poddelka-uzel-celikom.flang	3
flang/test/fixtures/razrez-kruga/prodolzhenie-cherez-vlozhennuyu-nagruzku.flang	4
flang/test/fixtures/razrez-kruga/sverka-pechati-literala.flang	6
flang/test/fixtures/svyortka-prefiks-chestnaya.flang	27
flang/проверки/http.flang	2
flang/проверки/process-failures.flang	55
flang/проверки/встроенные-формы.flang	76
flang/проверки/жаргон.flang	2
flang/проверки/прогонщик-корпуса.flang	37
fspec/clarifications.flang	103
fspec/experience/01-discount-coarse.flang	7
fspec/experience/02-discount-exact.flang	17
fspec/experience/03-discount-false.flang	14
fspec/experiments/conflict-cap-heir.flang	11
fspec/experiments/conflict-cap-legacy.flang	5
fspec/experiments/conflict-rights-heir.flang	8
fspec/experiments/conflict-rights-legacy.flang	4
fspec/experiments/contradiction-delivery-window.flang	11
fspec/experiments/contradiction-in-requirements.flang	3
fspec/experiments/contradiction-money-rounding.flang	7
fspec/experiments/contradiction-one-function.flang	3
fspec/experiments/contradiction-return-defect.flang	8
fspec/experiments/contradiction-tax-theorem.flang	10
fspec/experiments/contradiction-weight-requirements.flang	11
fspec/experiments/contradiction-without-example.flang	1
fspec/experiments/false-claim-negative-zero.flang	11
fspec/experiments/false-claim-not-a-number.flang	31
fspec/experiments/false-claim-strict-discount.flang	15
fspec/experiments/replacement-cap-45.flang	9
fspec/experiments/silent-drop-heir.flang	16
fspec/experiments/silent-drop-legacy.flang	5
fspec/experiments/spec-legacy.flang	2
fspec/experiments/spec-new-feature.flang	3
fspec/experiments/superseded-cap-30.flang	16
fspec/experiments/theorem-on-false.flang	1
fspec/forgery.flang	48
fspec/guard.flang	319
fspec/policy.flang	104
fspec/snapshot.flang	18
fspec/spec/01-discount-cap.flang	5
fspec/spec/02-promo.flang	4
fspec/spec/03-urgency-markup.flang	24
fspec/spec/04-discount-tiers.flang	21
fspec/spec/05-promo-exclusivity.flang	12
fspec/spec/06-delivery-zones.flang	12
fspec/spec/07-delivery-route.flang	11
fspec/spec/08-delivery-lead-time.flang	10
fspec/spec/09-delivery-refusal.flang	12
fspec/spec/10-subscription-states.flang	6
fspec/spec/11-subscription-actions.flang	14
fspec/spec/12-subscription-grace.flang	10
fspec/spec/13-subscription-refund.flang	18
fspec/spec/14-tax-rates.flang	14
fspec/spec/15-tax-exemptions.flang	11
fspec/spec/16-tax-registration.flang	17
fspec/spec/17-stock-reserve.flang	17
fspec/spec/18-stock-partial-shipment.flang	14
fspec/spec/19-stock-receipt.flang	24
fspec/spec/20-access-roles.flang	12
fspec/spec/21-access-inheritance.flang	20
fspec/spec/22-access-revocation.flang	20
fspec/spec/23-money-minor-units.flang	27
fspec/spec/24-money-payment.flang	15
fspec/spec/25-money-currencies.flang	10
fspec/spec/26-order-invoice.flang	17
fspec/spec/27-order-audit.flang	16
fspec/spec/28-return-reasons.flang	12
fspec/spec/29-return-window.flang	13
fspec/spec/30-return-eligibility.flang	17
fspec/spec/31-loyalty-tiers.flang	19
fspec/spec/32-loyalty-accrual.flang	14
fspec/spec/33-loyalty-redemption.flang	27
fspec/spec/34-warranty-term.flang	12
fspec/spec/35-warranty-scope.flang	14
fspec/spec/36-installment-schedule.flang	14
fspec/spec/37-booking-slots.flang	14
fspec/spec/38-booking-rules.flang	12
fspec/spec/39-booking-cancellation.flang	18
fspec/spec/40-age-restriction.flang	15
fspec/spec/41-consent-scope.flang	14
fspec/spec/42-data-retention.flang	15
scripts/adr-numbers-guard.flang	34
scripts/asdf-plugin-published.flang	33
scripts/asdf-version-list.flang	47
scripts/bidi-control-guard.flang	47
scripts/bootstrap-point-by-binary.flang	45
scripts/check-before-run.flang	63
scripts/child-timeout.flang	44
scripts/conc-link-emit.flang	71
scripts/corpus-runner.flang	71
scripts/dictionary-guard.flang	61
scripts/emit-and-examples.flang	59
scripts/emit-dictionary.flang	63
scripts/emit-law.flang	80
scripts/emit-package.flang	38
scripts/error-code-guard.flang	87
scripts/file-extensions.flang	93
scripts/input-boundary.flang	42
scripts/language-words.flang	57
scripts/license-guard.flang	39
scripts/link-guard.flang	8
scripts/lsp-check.flang	20
scripts/module-name-guard.flang	114
scripts/name-collision-guard.flang	354
scripts/name-splicing-guard.flang	90
scripts/new-binary-acceptance-probe.flang	17
scripts/occupancy-check.flang	47
scripts/path-without-node.flang	63
scripts/plan-across-targets.flang	101
scripts/region-in-c-target.flang	51
scripts/registry-tool.flang	62
scripts/release-guard.flang	53
scripts/releases-page-verify.flang	11
scripts/releases-page.flang	15
scripts/releases.flang	55
scripts/reprint-freshness.flang	38
scripts/stale-pages-guard.flang	124
scripts/string-measure.flang	27
scripts/surfaces-page.flang	44
scripts/tab-host-guard.flang	48
scripts/variant-probe.flang	36
scripts/vim-highlight-check.flang	34
scripts/vim-highlighting.flang	19
scripts/vim-rules.flang	45
scripts/vscode-highlight-check.flang	27
scripts/vscode-highlighting.flang	17
scripts/vscode-rules.flang	44
scripts/сторож-дарвина.flang	33
web/app/hailstone.flang	62
web/shortener/client.flang	76
web/stand.flang	116
web/wasm/descent.flang	8
